"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"	"Absolute (rad/s)"
2.975789792E0	-2.860227525E-1	8.394806087E-2	2.348703742E-1	3.795001773E-1
2.985744792E0	-3.026150465E-1	1.112116426E-1	2.365620136E-1	3.998818352E-1
2.995700792E0	-3.119346201E-1	1.746401638E-1	2.336027473E-1	4.270510948E-1
3.005656792E0	-3.216141462E-1	2.376082093E-1	2.152437270E-1	4.541180267E-1
3.015611792E0	-3.315997422E-1	3.046390116E-1	1.924386472E-1	4.896896459E-1
3.025567792E0	-3.351603746E-1	3.796983361E-1	1.632866114E-1	5.321332734E-1
3.035523792E0	-3.411013782E-1	4.501598477E-1	1.378224343E-1	5.813682672E-1
3.045478792E0	-3.631739318E-1	5.012065172E-1	1.284382492E-1	6.321389575E-1
3.055434792E0	-3.815548420E-1	5.068104863E-1	1.253008395E-1	6.466384360E-1
3.065390792E0	-3.968962431E-1	5.068565607E-1	1.265818179E-1	6.560892908E-1
3.075345792E0	-4.026551843E-1	5.305486321E-1	1.242930442E-1	6.775410020E-1
3.085301792E0	-4.108888805E-1	5.403831601E-1	1.082850471E-1	6.874367486E-1
3.095257792E0	-4.377065599E-1	5.240651965E-1	7.837049663E-2	6.872941856E-1
3.105212792E0	-4.652292430E-1	4.886717796E-1	3.433460370E-2	6.755865761E-1
3.115168792E0	-5.022315383E-1	4.531707764E-1	-9.311084636E-3	6.765256587E-1
3.125124792E0	-5.148016810E-1	4.353944659E-1	-4.428078607E-2	6.756847636E-1
3.135079792E0	-4.984907806E-1	3.708613217E-1	-6.913714111E-2	6.251488803E-1
3.145035792E0	-4.789154828E-1	2.736554146E-1	-8.741574734E-2	5.584700873E-1
3.154991792E0	-4.871247411E-1	1.703883111E-1	-1.227819920E-1	5.304697046E-1
3.164946792E0	-5.382574201E-1	8.486035466E-2	-2.030347586E-1	5.815027457E-1
3.174902792E0	-5.875301361E-1	4.233281314E-2	-3.208793104E-1	6.707810818E-1
3.184858792E0	-5.939943790E-1	1.957316883E-2	-4.550791979E-1	7.485382473E-1
3.194813792E0	-5.629851222E-1	1.005962677E-2	-5.553160310E-1	7.908409057E-1
3.204769792E0	-5.347436070E-1	-1.278923079E-2	-6.135905385E-1	8.140071490E-1
3.214725792E0	-4.966133237E-1	-4.062578827E-2	-6.397094727E-1	8.108658689E-1
3.224680792E0	-4.576328993E-1	-5.916777998E-2	-6.584141850E-1	8.040136415E-1
3.234636792E0	-4.439284503E-1	-1.428964585E-1	-6.991125345E-1	8.403869364E-1
3.244592792E0	-4.451668262E-1	-1.770544350E-1	-7.194886208E-1	8.643990118E-1
3.254547792E0	-4.666821361E-1	-1.616351753E-1	-6.599319577E-1	8.242744293E-1
3.264503792E0	-5.014404058E-1	-1.750311404E-1	-5.288301110E-1	7.494929400E-1
3.274459792E0	-5.202721357E-1	-2.250121236E-1	-3.509223163E-1	6.666783505E-1
3.284414792E0	-5.154320598E-1	-2.939741611E-1	-1.626083404E-1	6.152499395E-1
3.294370792E0	-4.541789591E-1	-2.384306490E-1	-7.520967629E-3	5.130148792E-1
3.304326792E0	-3.352453709E-1	-2.025528103E-1	1.574240476E-1	4.221367437E-1
3.314281792E0	-2.644815743E-1	-2.206280828E-1	3.355998695E-1	4.808893079E-1
3.324237792E0	-1.787115484E-1	-2.340498865E-1	4.326374531E-1	5.233472391E-1
3.334193792E0	-5.507850647E-2	-2.804777324E-1	4.958329201E-1	5.723213126E-1
3.344148792E0	1.016653031E-1	-3.585357964E-1	5.637070537E-1	6.757583840E-1
3.354104792E0	1.685154885E-1	-5.271474123E-1	6.489144564E-1	8.528609710E-1
3.364060792E0	1.740356833E-1	-7.060815096E-1	7.309957147E-1	1.031113113E0
3.374015792E0	1.822336018E-1	-8.158010840E-1	7.928680182E-1	1.152119867E0
3.383971792E0	1.843350977E-1	-7.907447219E-1	8.222799897E-1	1.155595528E0
3.393927792E0	1.806550175E-1	-6.558268070E-1	8.317474127E-1	1.074499323E0
3.403882792E0	1.603297740E-1	-4.954105020E-1	8.113324046E-1	9.640526296E-1
3.413838792E0	1.327355355E-1	-2.949192226E-1	8.091027141E-1	8.713456674E-1
3.423794792E0	6.223713234E-2	-1.153281480E-1	8.681993484E-1	8.780342539E-1
3.433749792E0	-3.385771066E-2	3.925376385E-2	9.632609487E-1	9.646547868E-1
3.443705792E0	-1.543734819E-1	2.000309229E-1	1.056727290E0	1.086515581E0
3.453661792E0	-2.824229300E-1	3.395580053E-1	1.138899326E0	1.221537566E0
3.463616792E0	-3.848787248E-1	3.945392370E-1	1.191275477E0	1.312604322E0
3.473572792E0	-4.499593675E-1	3.445935249E-1	1.179812193E0	1.308879269E0
3.483528792E0	-4.380790293E-1	2.151076794E-1	1.136582375E0	1.236933322E0
3.493483792E0	-4.076782167E-1	2.846126258E-2	1.059352636E0	1.135446864E0
3.503439792E0	-4.011694491E-1	-7.616394758E-2	9.762092829E-1	1.058169380E0
3.513395792E0	-4.454199076E-1	-7.836128771E-2	9.362640977E-1	1.039773940E0
3.523350792E0	-4.945397675E-1	-6.475466490E-2	9.277893901E-1	1.053354594E0
3.533306792E0	-5.265473723E-1	-1.067443844E-2	9.080325961E-1	1.049709138E0
3.543262792E0	-5.506090522E-1	6.669172645E-2	8.070774674E-1	9.792814474E-1
3.553217792E0	-5.772238374E-1	9.154873341E-2	7.792494893E-1	9.740627781E-1
3.563173792E0	-5.921170712E-1	9.687687270E-3	8.124734759E-1	1.005390286E0
3.573129792E0	-5.906908512E-1	-1.688978374E-1	8.471938968E-1	1.046508318E0
3.583084792E0	-5.701613426E-1	-4.056435227E-1	8.538978696E-1	1.103980161E0
3.593040792E0	-5.128663778E-1	-7.087268233E-1	8.618636727E-1	1.228061327E0
3.602996792E0	-4.262724221E-1	-9.602797031E-1	8.604084849E-1	1.357994126E0
3.612951792E0	-3.327332139E-1	-1.078283548E0	8.383986354E-1	1.405816159E0
3.622907792E0	-2.549191415E-1	-1.116128564E0	8.440504074E-1	1.422374012E0
3.632863792E0	-2.061654180E-1	-1.102506518E0	8.578234911E-1	1.412050263E0
3.642818792E0	-1.603206992E-1	-1.067441463E0	7.745214105E-1	1.328539582E0
3.652774792E0	-1.295078397E-1	-1.008467555E0	6.340553761E-1	1.198250938E0
3.662730792E0	-1.347811520E-1	-9.856215715E-1	5.128932595E-1	1.119229796E0
3.672685792E0	-2.099572569E-1	-1.084974170E0	4.283976555E-1	1.185232277E0
3.682641792E0	-3.519002795E-1	-1.272725940E0	3.749631941E-1	1.372684422E0
3.692597792E0	-5.032566786E-1	-1.401404142E0	3.522624373E-1	1.530127341E0
3.702553792E0	-6.236943603E-1	-1.445900798E0	3.540416956E-1	1.613991727E0
3.712508792E0	-6.979783773E-1	-1.435675502E0	4.171518087E-1	1.649955634E0
3.722464792E0	-7.623448372E-1	-1.160614729E0	4.553434253E-1	1.461346583E0
3.732420792E0	-8.275460005E-1	-5.771940351E-1	4.451718628E-1	1.102797953E0
3.742375792E0	-9.223512411E-1	6.324315816E-2	4.743249714E-1	1.039093686E0
3.752331792E0	-9.611134529E-1	5.209220648E-1	4.950116277E-1	1.200056406E0
3.762287792E0	-9.473968148E-1	7.030343413E-1	4.307029247E-1	1.255915212E0
3.772242792E0	-8.746913075E-1	6.305099726E-1	3.935403824E-1	1.147824787E0
3.782198792E0	-7.218370438E-1	4.154724479E-1	3.786181509E-1	9.148867563E-1
3.792154792E0	-4.896947443E-1	1.126144156E-1	3.983923495E-1	6.412483243E-1
3.802109792E0	-2.295257300E-1	-1.420383900E-1	4.858931899E-1	5.558319503E-1
3.812065792E0	3.929305077E-2	-2.254876941E-1	5.913816690E-1	6.341300517E-1
3.822021792E0	2.530469000E-1	-9.013280272E-2	7.454593778E-1	7.923801737E-1
3.831976792E0	3.430859447E-1	2.534899414E-1	9.517330527E-1	1.042957775E0
3.841932792E0	3.305658996E-1	6.913328171E-1	1.154411554E0	1.385597674E0
3.851888792E0	2.420862168E-1	1.016732812E0	1.363666058E0	1.718120038E0
3.861843792E0	8.513361216E-2	1.176039696E0	1.490130067E0	1.900211755E0
3.871799792E0	-9.640654922E-2	1.266713500E0	1.511771798E0	1.974667386E0
3.881755792E0	-2.326086015E-1	1.318202019E0	1.424686193E0	1.954864208E0
3.891710792E0	-2.976841331E-1	1.405976534E0	1.266816020E0	1.915778872E0
3.901666792E0	-3.134846687E-1	1.500126958E0	1.049536347E0	1.857466035E0
3.911622792E0	-2.892584801E-1	1.515752435E0	8.295059204E-1	1.751929218E0
3.921577792E0	-2.849833071E-1	1.388818979E0	6.330413818E-1	1.552667071E0
3.931533792E0	-3.175539076E-1	1.111815810E0	4.742093086E-1	1.249739712E0
3.941489792E0	-3.819416761E-1	7.869475484E-1	3.960519135E-1	9.602202904E-1
3.951444792E0	-5.044467449E-1	5.090390444E-1	3.704550266E-1	8.067367563E-1
3.961400792E0	-6.950137615E-1	3.286772072E-1	3.502807915E-1	8.448487842E-1
3.971356542E0	-8.927776814E-1	2.037990838E-1	3.266887665E-1	9.722713639E-1
3.981311542E0	-1.082259178E0	1.458684057E-1	2.641119361E-1	1.123529099E0
3.991267542E0	-1.236622214E0	1.285852641E-1	1.771740466E-1	1.255850036E0
4.001223542E0	-1.369747758E0	2.028802633E-1	7.809753716E-2	1.386891685E0
4.011178542E0	-1.516278267E0	3.793505728E-1	-2.475542016E-3	1.563014001E0
4.021134542E0	-1.668659449E0	5.134388804E-1	-9.117452055E-2	1.748243871E0
4.031090542E0	-1.834584475E0	3.747980595E-1	-1.060718819E-1	1.875479945E0
4.041045542E0	-1.894371629E0	1.027979478E-1	-1.553222537E-1	1.903506314E0
4.051001542E0	-1.900450110E0	-1.339378357E-1	-1.991175115E-1	1.915541111E0
4.060957542E0	-1.850084186E0	-3.906482160E-1	-2.581198215E-1	1.908413835E0
4.070912542E0	-1.740018606E0	-6.812136769E-1	-2.732501030E-1	1.888486813E0
4.080868542E0	-1.600297451E0	-8.865583539E-1	-2.419297397E-1	1.845390919E0
4.090824542E0	-1.438505292E0	-9.759573340E-1	-1.623816490E-1	1.745897475E0
4.100780542E0	-1.252179623E0	-1.095227242E0	-4.268108308E-2	1.664120847E0
4.110735542E0	-1.016668200E0	-1.202996731E0	1.611680686E-1	1.583284722E0
4.120691542E0	-7.353565097E-1	-1.132592797E0	3.435376287E-1	1.393389301E0
4.130647542E0	-4.884574413E-1	-9.991652369E-1	3.356056511E-1	1.161702628E0
4.140602542E0	-3.310033679E-1	-8.361539245E-1	2.216071784E-1	9.261891581E-1
4.150558542E0	-2.585358918E-1	-7.894516587E-1	1.298325211E-1	8.407920149E-1
4.160514542E0	-2.390543371E-1	-8.330095410E-1	1.156003326E-1	8.743084744E-1
4.170469542E0	-2.399945855E-1	-9.060120583E-1	1.154835224E-1	9.443472321E-1
4.180425542E0	-2.842915058E-1	-9.819044471E-1	1.019077972E-1	1.027298984E0
4.190381542E0	-3.881580532E-1	-1.055974960E0	8.030689508E-2	1.127917988E0
4.200336542E0	-5.638004541E-1	-1.022675037E0	4.494650289E-2	1.168655369E0
4.210292542E0	-7.799190283E-1	-8.123417497E-1	9.375466034E-3	1.126170817E0
4.220248542E0	-1.002632976E0	-4.152811468E-1	4.404675215E-3	1.085242238E0
4.230203542E0	-1.161209464E0	6.354131550E-2	4.397024214E-2	1.163777599E0
4.240159542E0	-1.233398080E0	5.059986115E-1	1.151067317E-1	1.338116205E0
4.250115542E0	-1.242270589E0	8.911642432E-1	2.095194757E-1	1.543148838E0
4.260070542E0	-1.206220388E0	1.092956543E0	2.562308013E-1	1.647779067E0
4.270026542E0	-1.133684397E0	1.235153317E0	2.535130382E-1	1.695615785E0
4.279982542E0	-1.067555428E0	1.465770245E0	2.150742859E-1	1.826037773E0
4.289937542E0	-1.010219693E0	1.522582531E0	1.549750566E-1	1.833798969E0
4.299893542E0	-9.860062003E-1	1.652554393E0	7.861477137E-2	1.925960677E0
4.309849542E0	-1.001303554E0	1.527440786E0	2.723280899E-2	1.826588566E0
4.319804542E0	-1.029654026E0	1.268990517E0	-3.796270490E-2	1.634614790E0
4.329760542E0	-1.132882833E0	1.134182215E0	-1.112383604E-1	1.606912189E0
4.339716542E0	-1.214424014E0	7.657704949E-1	-1.651852131E-1	1.445169987E0
4.349672542E0	-1.274886727E0	5.208550096E-1	-2.263074815E-1	1.395650810E0
4.359627542E0	-1.325143337E0	5.045775175E-1	-2.730025351E-1	1.443999210E0
4.369583542E0	-1.347908258E0	3.678553700E-1	-2.955344319E-1	1.428115838E0
4.379539542E0	-1.384026647E0	2.519394159E-1	-3.239466250E-1	1.443587422E0
4.389494542E0	-1.446573615E0	2.307776064E-1	-3.926970363E-1	1.516589757E0
4.399450542E0	-1.563272595E0	3.327636123E-1	-5.564103127E-1	1.692378582E0
4.409406542E0	-1.647599816E0	1.034355685E-1	-7.494581342E-1	1.813000708E0
4.419361542E0	-1.659865022E0	-3.218922913E-1	-8.865651488E-1	1.909126581E0
4.429317542E0	-1.609934092E0	-7.417946458E-1	-9.510207772E-1	2.011613182E0
4.439273542E0	-1.533617258E0	-8.809424043E-1	-9.667549729E-1	2.015603282E0
4.449228542E0	-1.419478774E0	-8.548778892E-1	-9.965344071E-1	1.933602084E0
4.459184542E0	-1.264578342E0	-7.489631772E-1	-1.011924863E0	1.784403585E0
4.469140542E0	-1.092792392E0	-6.846073866E-1	-9.753956795E-1	1.616873284E0
4.479095542E0	-9.332435727E-1	-7.548596859E-1	-8.981717229E-1	1.499156148E0
4.489051542E0	-7.661089301E-1	-8.872531652E-1	-7.943204641E-1	1.416010619E0
4.499007542E0	-5.519295335E-1	-9.882354140E-1	-7.019234300E-1	1.331890365E0
4.508962542E0	-3.172827065E-1	-1.063048482E0	-6.329607368E-1	1.277254746E0
4.518918542E0	-1.385433525E-1	-1.153678775E0	-5.745474696E-1	1.296253745E0
4.528874542E0	3.558772150E-3	-1.173033237E0	-5.185935497E-1	1.282559516E0
4.538829542E0	1.309380233E-1	-1.136989474E0	-3.751458228E-1	1.204418623E0
4.548785542E0	2.380082905E-1	-1.222049594E0	-6.847192347E-2	1.246892762E0
4.558741542E0	2.641043365E-1	-9.676319957E-1	2.850810885E-1	1.042753090E0
4.568697542E0	2.099293172E-1	-4.223192334E-1	5.294818282E-1	7.090661884E-1
4.578652542E0	1.415159106E-1	2.393804491E-1	5.875304937E-1	6.500167947E-1
4.588608542E0	1.171642467E-1	7.612803578E-1	5.269866586E-1	9.332685478E-1
4.598564542E0	1.621841788E-1	1.079371333E0	4.612779319E-1	1.184957178E0
4.608519542E0	2.391556501E-1	1.235990524E0	4.264066815E-1	1.329169161E0
4.618475542E0	3.154296577E-1	1.271022797E0	4.103909433E-1	1.372375876E0
4.628431542E0	3.293339312E-1	1.218711019E0	4.051821232E-1	1.325854418E0
4.638386542E0	2.552080452E-1	1.113057494E0	4.198500216E-1	1.216676692E0
4.648342542E0	1.178459749E-1	9.950879812E-1	4.682079554E-1	1.106031850E0
4.658298542E0	-7.704494894E-2	9.040352702E-1	5.560609102E-1	1.064151977E0
4.668253542E0	-3.132379055E-1	8.383231759E-1	6.586144567E-1	1.111160085E0
4.678209542E0	-5.445158482E-1	7.861654162E-1	7.533737421E-1	1.217425795E0
4.688165542E0	-7.279297709E-1	6.491009593E-1	8.315676451E-1	1.281685825E0
4.698120542E0	-8.383359313E-1	4.784554541E-1	8.648845553E-1	1.296052487E0
4.708076542E0	-8.702478409E-1	3.186938465E-1	8.700613976E-1	1.271182091E0
4.718032542E0	-8.618096113E-1	1.037804782E-1	8.364150524E-1	1.205436159E0
4.727987542E0	-8.179527521E-1	-1.738502234E-1	7.520776987E-1	1.124673939E0
4.737943542E0	-7.685061097E-1	-3.755910695E-1	6.143813729E-1	1.053154672E0
4.747899542E0	-7.186027169E-1	-3.391951323E-1	4.381458461E-1	9.074221647E-1
4.757855542E0	-6.714469194E-1	-8.120621741E-2	2.421941608E-1	7.183964274E-1
4.767810542E0	-6.351980567E-1	2.120909989E-1	3.576394171E-2	6.706252475E-1
4.777766542E0	-6.340214610E-1	3.503186405E-1	-1.425578594E-1	7.382608659E-1
4.787722542E0	-6.553615928E-1	3.207273483E-1	-2.918843031E-1	7.858506828E-1
4.797677542E0	-6.632924676E-1	2.383517921E-1	-3.800889850E-1	8.007721966E-1
4.807633542E0	-6.584002376E-1	1.306474060E-1	-4.005834460E-1	7.816819780E-1
4.817589542E0	-6.320272684E-1	-3.585262224E-2	-3.794430196E-1	7.380520874E-1
4.827544542E0	-5.983284712E-1	-2.247121930E-1	-3.398141265E-1	7.238550751E-1
4.837500542E0	-5.652397275E-1	-3.881743550E-1	-3.152515292E-1	7.546911992E-1
4.847456542E0	-5.341650844E-1	-4.892384410E-1	-3.159534633E-1	7.902614634E-1
4.857411542E0	-5.028651953E-1	-5.245420933E-1	-3.461606205E-1	8.048881832E-1
4.867367542E0	-4.793935120E-1	-5.379991531E-1	-3.997370303E-1	8.240454608E-1
4.877323542E0	-4.644579589E-1	-5.561136603E-1	-4.646497071E-1	8.607455775E-1
4.887278542E0	-4.645976126E-1	-6.121035218E-1	-5.217651129E-1	9.288490168E-1
4.897234542E0	-4.449344277E-1	-7.424415350E-1	-5.475170612E-1	1.024187976E0
4.907190542E0	-3.982222974E-1	-9.261964560E-1	-5.195620060E-1	1.134180564E0
4.917146542E0	-3.219120800E-1	-1.030605078E0	-4.537611902E-1	1.171184627E0
4.927101542E0	-2.439927757E-1	-1.022392869E0	-3.686775565E-1	1.113886347E0
4.937057542E0	-1.899367422E-1	-9.762703776E-1	-2.636957467E-1	1.028938902E0
4.947013542E0	-1.335659325E-1	-8.507070541E-1	-1.537559628E-1	8.747475329E-1
4.956968542E0	-8.762026578E-2	-7.484411001E-1	-5.821451917E-2	7.557978047E-1
4.966924542E0	-4.917672276E-2	-7.375506163E-1	5.617016461E-3	7.392095863E-1
4.976881417E0	-5.419656634E-3	-7.630754709E-1	2.128013037E-2	7.633913747E-1
4.986836417E0	6.592172384E-2	-7.446987629E-1	2.302983589E-2	7.479654367E-1
4.996792417E0	1.391538680E-1	-7.160106897E-1	2.210252173E-2	7.297421656E-1
5.006748417E0	1.914004982E-1	-7.224639058E-1	3.888623044E-2	7.483985468E-1
5.016703417E0	2.295401543E-1	-7.604091763E-1	8.983410150E-2	7.993628486E-1
5.026659417E0	2.240132391E-1	-8.228286505E-1	1.557807326E-1	8.668890102E-1
5.036615417E0	1.667840332E-1	-8.238302469E-1	2.407566160E-1	8.743437182E-1
5.046570417E0	5.667654052E-2	-7.095702291E-1	3.369415700E-1	7.875479426E-1
5.056526417E0	-1.086698025E-1	-5.066788793E-1	4.386655390E-1	6.789404008E-1
5.066482417E0	-3.034296036E-1	-2.540003955E-1	5.233852267E-1	6.561385683E-1
5.076438417E0	-5.205547810E-1	3.145129420E-3	5.628786087E-1	7.666938763E-1
5.086393417E0	-7.440471649E-1	2.144993544E-1	5.371155739E-1	9.423955095E-1
5.096349417E0	-9.307376742E-1	3.512260318E-1	4.446239769E-1	1.089643439E0
5.106305417E0	-1.054063559E0	3.963735104E-1	3.132235706E-1	1.168875935E0
5.116260417E0	-1.123934031E0	2.787206471E-1	1.673968434E-1	1.170014789E0
5.126216417E0	-1.129692554E0	5.312030017E-2	4.318427294E-2	1.131764956E0
5.136172417E0	-1.079403877E0	-1.508882344E-1	-5.086046830E-2	1.091085137E0
5.146127417E0	-9.975248575E-1	-2.353251576E-1	-1.336025149E-1	1.033577962E0
5.156083417E0	-8.788645267E-1	-2.053637952E-1	-1.996052414E-1	9.243480931E-1
5.166039417E0	-7.415121794E-1	-9.101056308E-2	-2.266050428E-1	7.806875689E-1
5.175994417E0	-6.100119948E-1	7.577229291E-2	-2.033351362E-1	6.474575290E-1
5.185950417E0	-5.153124332E-1	2.112982422E-1	-1.331475675E-1	5.726448513E-1
5.195906417E0	-4.593122900E-1	2.659226060E-1	-6.174342334E-2	5.343171927E-1
5.205862417E0	-4.017982185E-1	2.216957361E-1	-1.355189132E-3	4.589037419E-1
5.215817417E0	-2.692002356E-1	1.366679221E-1	5.191256106E-2	3.063360929E-1
5.225773417E0	-4.605802149E-2	1.360094100E-1	8.297045529E-2	1.658432917E-1
5.235729417E0	2.928888798E-1	3.313072622E-1	9.232240915E-2	4.517430964E-1
5.245684417E0	7.277004719E-1	6.931956410E-1	1.592136919E-2	1.005147583E0
5.255640417E0	1.214864135E0	9.247050285E-1	-1.072767302E-1	1.530517087E0
5.265596417E0	1.661011815E0	9.168534875E-1	-2.372397333E-1	1.912031187E0
5.275551417E0	2.088512182E0	5.116495490E-1	-3.090859950E-1	2.172372562E0
5.285507417E0	2.615482092E0	-2.538327873E-1	-2.350146025E-1	2.638258805E0
5.295463417E0	3.351774693E0	-8.568145037E-1	2.925006859E-2	3.459679212E0
5.305418417E0	4.291088581E0	-8.539913893E-1	4.599076509E-1	4.399347401E0
5.315374417E0	5.259087086E0	-3.699192405E-1	8.611477613E-1	5.341948398E0
5.325330417E0	6.022471428E0	1.106950492E-1	9.659545422E-1	6.100449465E0
5.335286417E0	6.554688931E0	2.024132460E-1	6.690618992E-1	6.591855727E0
5.345241417E0	6.842676640E0	-4.399640858E-1	5.992883816E-2	6.857068138E0
5.355197417E0	6.995652676E0	-1.401122928E0	-6.042675376E-1	7.160128565E0
5.365153417E0	7.126840591E0	-2.126005650E0	-1.098201036E0	7.517832291E0
5.375108417E0	7.505886078E0	-2.467019558E0	-1.274253368E0	8.003013992E0
5.385064417E0	8.269915581E0	-2.373103142E0	-1.100841880E0	8.673809721E0
5.395020417E0	9.478990555E0	-1.993888974E0	-7.889817357E-1	9.718505408E0
5.404975417E0	1.101224709E1	-1.637400866E0	-6.158896685E-1	1.115033576E1
5.414931417E0	1.255387592E1	-1.518079996E0	-7.485837936E-1	1.266746799E1
5.424887417E0	1.388791847E1	-1.666216731E0	-1.247180700E0	1.404300600E1
5.434842417E0	1.486911488E1	-1.774689674E0	-1.961306453E0	1.510254361E1
5.444798417E0	1.533983040E1	-1.390652657E0	-2.696896076E0	1.563705727E1
5.454754417E0	1.564704418E1	-3.309110180E-2	-3.180885553E0	1.596712621E1
5.464709417E0	1.631487846E1	1.367303491E0	-2.795921803E0	1.660909260E1
5.474665417E0	1.744980621E1	2.682464600E0	-1.926057816E0	1.775953411E1
5.484621417E0	1.879777145E1	3.420357227E0	-7.374095321E-1	1.912063880E1
5.494577417E0	1.964062500E1	4.311383247E0	5.027256534E-2	2.010832423E1
5.504532417E0	1.980735779E1	4.524933338E0	6.059097052E-1	2.032667142E1
5.514488417E0	1.976153183E1	4.664683342E0	1.181218863E0	2.033894513E1
5.524444417E0	1.969482803E1	4.914044380E0	1.775758386E0	2.037614785E1
5.534399417E0	1.959200478E1	5.266602993E0	2.400848150E0	2.042909274E1
5.544355417E0	1.945092392E1	5.729633808E0	3.066578627E0	2.050782898E1
5.554311417E0	1.924632835E1	6.305950165E0	3.783473015E0	2.060341794E1
5.564266417E0	1.896925735E1	7.004776955E0	4.556990147E0	2.072838112E1
5.574222417E0	1.859136581E1	7.823807716E0	5.396247387E0	2.087990268E1
5.584178417E0	1.809323883E1	8.761376381E0	6.307747841E0	2.106928310E1
5.594134417E0	1.744043541E1	9.824146271E0	7.286256313E0	2.130192875E1
5.604089417E0	1.660109138E1	1.100431156E1	8.326355934E0	2.158748043E1
5.614045417E0	1.554282379E1	1.228572655E1	9.418708801E0	2.193696706E1
5.624001417E0	1.422440529E1	1.364358330E1	1.053543186E1	2.234896856E1
5.633956417E0	1.261330414E1	1.501632786E1	1.163446712E1	2.280233253E1
5.643912417E0	1.069363689E1	1.634534073E1	1.267272091E1	2.328351109E1
5.653868417E0	8.453088760E0	1.752972221E1	1.357677078E1	2.372919247E1
5.663823417E0	5.928091526E0	1.847551537E1	1.428313732E1	2.409346278E1
5.673779417E0	3.189114094E0	1.910776138E1	1.472656918E1	2.433410844E1
5.683735417E0	3.305399120E-1	1.936545563E1	1.486929893E1	2.441774312E1
5.693691417E0	-2.531699181E0	1.921707726E1	1.468770981E1	2.431942389E1
5.703646417E0	-5.283557892E0	1.868633080E1	1.420893574E1	2.406218605E1
5.713602417E0	-7.824973106E0	1.782722664E1	1.347104645E1	2.367507774E1
5.723558417E0	-1.008649921E1	1.672357559E1	1.254437351E1	2.321156509E1
5.733513417E0	-1.203117752E1	1.546667671E1	1.149399281E1	2.271737643E1
5.743469417E0	-1.365653419E1	1.413277435E1	1.038409901E1	2.222758982E1
5.753425417E0	-1.498351955E1	1.280404091E1	9.272556305E0	2.178140542E1
5.763380417E0	-1.604819489E1	1.152498817E1	8.192539215E0	2.138896001E1
5.773336417E0	-1.688451004E1	1.032833099E1	7.177618980E0	2.105419945E1
5.783292417E0	-1.753499413E1	9.237390518E0	6.232409000E0	2.077614797E1
5.793247417E0	-1.803752136E1	8.259007454E0	5.361606121E0	2.055018738E1
5.803203417E0	-1.842400360E1	7.397116184E0	4.569927692E0	2.037266491E1
5.813159417E0	-1.870618057E1	6.646069527E0	3.860317945E0	2.022358738E1
5.823115417E0	-1.892157364E1	6.006652832E0	3.214658260E0	2.011069007E1
5.833070417E0	-1.908364677E1	5.466630459E0	2.629013300E0	2.002451831E1
5.843026417E0	-1.919511604E1	5.026696205E0	2.093705893E0	1.995253766E1
5.852982417E0	-1.927687836E1	4.674600124E0	1.599968910E0	1.989999563E1
5.862937417E0	-1.932611847E1	4.408247948E0	1.137703180E0	1.985512210E1
5.872893417E0	-1.935437393E1	4.219783783E0	7.059583664E-1	1.982162311E1
5.882849417E0	-1.936975288E1	4.109295845E0	2.851939797E-1	1.980290319E1
5.892804417E0	-1.936280441E1	4.073468208E0	-1.270812005E-1	1.978705354E1
5.902760417E0	-1.934266090E1	4.109801292E0	-5.399574637E-1	1.978182377E1
5.912716417E0	-1.930290031E1	4.221650600E0	-9.580809474E-1	1.978237128E1
5.922672417E0	-1.924323082E1	4.404022694E0	-1.390011311E0	1.978963061E1
5.932627417E0	-1.915860176E1	4.666603088E0	-1.852935910E0	1.980561984E1
5.942583417E0	-1.904666328E1	5.007416248E0	-2.344167709E0	1.983292016E1
5.952539417E0	-1.889434624E1	5.424462318E0	-2.873666286E0	1.986653138E1
5.962494417E0	-1.870057869E1	5.924540997E0	-3.451540470E0	1.991795574E1
5.972449417E0	-1.844956398E1	6.518894672E0	-4.078813076E0	1.998797426E1
5.982405417E0	-1.812461853E1	7.216032028E0	-4.770944595E0	2.008319764E1
5.992360417E0	-1.771554947E1	8.018404007E0	-5.528637409E0	2.021636286E1
